__CreatedOn,__ModifiedOn,__Owner,__Status,accessible_event,calendar_date,calendar_date_group,calendar_id,calendar_time_of_day,cost_notes,event_category,event_dates,event_description,event_email,event_enddate,event_expirydate,event_features,event_image,event_locations,event_name,event_price,event_price_adult,event_price_child,event_price_high,event_price_low,event_price_pwyc,event_price_senior,event_price_student,event_price_youth,event_startdate,event_status,event_sub_category,event_telephone,event_telephone_ext,event_theme,event_website,facebook_url,featured_event,free_event,id,instagram_url,other_event_category,other_event_sub_category,partnerships,reservations_required,short_description,short_name,submission_id,ticket_email,ticket_telephone,ticket_telephone_ext,ticket_website,twitter_url
2025-07-28T16:02:56.72-04:00,2025-07-28T16:02:56.72-04:00,c3api_config,,Yes,2025-11-18T11:30:00-05:00,2025-11-18,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"In commemoration of the 80th anniversary of the end of World War II and the atomic bombings of Hiroshima and Nagasaki. 

The series consists of 29 posters, headed by KAMEKURA Yūsaku’s masterpiece “Burning Butterflies” 1983, continued with an unbroken sequence of works of high artistic excellence. 

In addition, 49 posters will be displayed with global messages from our collection, and Toronto’s poster collection accompany the Hiroshima Appeals posters, focusing on the shared unique nature of their design creation in being non-commercial, abstract, conceptual, and reflecting on global issues and subjects.
",info_jftoronto@jpf.go.jp,2025-12-20T11:30:00-05:00,2025-12-20T11:30:00-05:00,,,,Hiroshima Appeals: A Poster Exhibition of Global Messages,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-26T11:30:00-04:00,Approved,,416-966-1600,NA,,https://tr.jpf.go.jp/event/hiroshima-appeals-a-poster-exhibition-of-global-messages/,https://www.facebook.com/JFToronto,No,Yes,3812bd4a-54bb-4488-88bf-e7138b81f45b,jftoronto,NA,NA,,Yes,"In commemoration of the 80th anniversary of the end of World War II and the atomic bombings of Hiroshima and Nagasaki. 
",Hiroshima Appeals: A Poster Exhibition of Global Messages,885952f6-70c5-4ea9-ac49-a6031385f3d6,NA,NA,NA,https://www.eventbrite.ca/e/hiroshima-appeals-a-poster-exhibition-of-global-messages-tickets-1431847577649?aff=ebdsshcopyurl&utm-campaign=social&utm-content=attendeeshare&utm-medium=discovery&utm-term=listing&utm-source=cp,JFToronto
2025-07-28T16:02:57.166-04:00,2025-07-28T16:02:57.166-04:00,c3api_config,,Yes,2025-11-22T11:30:00-05:00,2025-11-22,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"In commemoration of the 80th anniversary of the end of World War II and the atomic bombings of Hiroshima and Nagasaki. 

The series consists of 29 posters, headed by KAMEKURA Yūsaku’s masterpiece “Burning Butterflies” 1983, continued with an unbroken sequence of works of high artistic excellence. 

In addition, 49 posters will be displayed with global messages from our collection, and Toronto’s poster collection accompany the Hiroshima Appeals posters, focusing on the shared unique nature of their design creation in being non-commercial, abstract, conceptual, and reflecting on global issues and subjects.
",info_jftoronto@jpf.go.jp,2025-12-20T11:30:00-05:00,2025-12-20T11:30:00-05:00,,,,Hiroshima Appeals: A Poster Exhibition of Global Messages,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-26T11:30:00-04:00,Approved,,416-966-1600,NA,,https://tr.jpf.go.jp/event/hiroshima-appeals-a-poster-exhibition-of-global-messages/,https://www.facebook.com/JFToronto,No,Yes,414dbcfc-54e2-45c7-a0d1-eb4fabf6e858,jftoronto,NA,NA,,Yes,"In commemoration of the 80th anniversary of the end of World War II and the atomic bombings of Hiroshima and Nagasaki. 
",Hiroshima Appeals: A Poster Exhibition of Global Messages,885952f6-70c5-4ea9-ac49-a6031385f3d6,NA,NA,NA,https://www.eventbrite.ca/e/hiroshima-appeals-a-poster-exhibition-of-global-messages-tickets-1431847577649?aff=ebdsshcopyurl&utm-campaign=social&utm-content=attendeeshare&utm-medium=discovery&utm-term=listing&utm-source=cp,JFToronto
2025-09-25T11:01:31.337-04:00,2025-09-25T11:01:31.337-04:00,c3api_config,,No,2025-10-29T19:30:00-04:00,2025-10-29,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"The must-see event of the Halloween season is back! From the creators of the sold-out sensation, Tales of the Grotesque (2023 - 2024), comes a new anthology of gothic horror. Experience what critics call a “devilish delight!” With fresh characters, familiar tales, and unique terrors, we bring literature’s most depraved characters to life… and death.

After a lady of the night is murdered, a mad doctor strikes a pact with the Devil to raise her from the dead. But when he comes face-to-face with her killer at a masquerade, all hell breaks loose. Descend into madness with Victor Frankenstein, Henry Jekyll, and Dorian Gray as they discover the consequences of playing God and the monstrous repercussions when the Devil comes to collect. 

An immersive horror opera set within the oldest surviving building from the Town of York, we invite you to explore Victorian Toronto through the eyes of history’s most disturbed authors, though it might just cost your soul. ",info@campbellhousemuseum.ca,2025-11-02T19:30:00-05:00,2025-11-02T21:30:00-05:00,,,,Tales of the Damned ,NA,NA,NA,50.00,38.00,NA,NA,NA,NA,2025-10-15T19:30:00-04:00,Approved,,(416) 597-0227,NA,,https://www.whitemillstheatreco.com/upcoming-events-1,https://www.facebook.com/whitemillstheatreco,No,No,37fe1062-ab49-4592-a552-dda4d6c16b10,whitemillsto,NA,NA,,Yes,"The must-see event of the Halloween season is back! From the creators of the sold-out sensation, Tales of the Grotesque ",Tales of the Damned ,8a31b80f-ab02-4f76-b834-a8be33a43e6b,NA,NA,NA,https://www.whitemillstheatreco.com/upcoming-events-1,NA
2025-07-28T16:02:57.32-04:00,2025-07-28T16:02:57.32-04:00,c3api_config,,Yes,2025-11-25T11:30:00-05:00,2025-11-25,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"In commemoration of the 80th anniversary of the end of World War II and the atomic bombings of Hiroshima and Nagasaki. 

The series consists of 29 posters, headed by KAMEKURA Yūsaku’s masterpiece “Burning Butterflies” 1983, continued with an unbroken sequence of works of high artistic excellence. 

In addition, 49 posters will be displayed with global messages from our collection, and Toronto’s poster collection accompany the Hiroshima Appeals posters, focusing on the shared unique nature of their design creation in being non-commercial, abstract, conceptual, and reflecting on global issues and subjects.
",info_jftoronto@jpf.go.jp,2025-12-20T11:30:00-05:00,2025-12-20T11:30:00-05:00,,,,Hiroshima Appeals: A Poster Exhibition of Global Messages,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-26T11:30:00-04:00,Approved,,416-966-1600,NA,,https://tr.jpf.go.jp/event/hiroshima-appeals-a-poster-exhibition-of-global-messages/,https://www.facebook.com/JFToronto,No,Yes,aa4dd149-ba3e-480c-a6b3-c60ce5117a47,jftoronto,NA,NA,,Yes,"In commemoration of the 80th anniversary of the end of World War II and the atomic bombings of Hiroshima and Nagasaki. 
",Hiroshima Appeals: A Poster Exhibition of Global Messages,885952f6-70c5-4ea9-ac49-a6031385f3d6,NA,NA,NA,https://www.eventbrite.ca/e/hiroshima-appeals-a-poster-exhibition-of-global-messages-tickets-1431847577649?aff=ebdsshcopyurl&utm-campaign=social&utm-content=attendeeshare&utm-medium=discovery&utm-term=listing&utm-source=cp,JFToronto
2025-07-28T16:02:58.707-04:00,2025-07-28T16:02:58.707-04:00,c3api_config,,Yes,2025-12-11T11:30:00-05:00,2025-12-11,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"In commemoration of the 80th anniversary of the end of World War II and the atomic bombings of Hiroshima and Nagasaki. 

The series consists of 29 posters, headed by KAMEKURA Yūsaku’s masterpiece “Burning Butterflies” 1983, continued with an unbroken sequence of works of high artistic excellence. 

In addition, 49 posters will be displayed with global messages from our collection, and Toronto’s poster collection accompany the Hiroshima Appeals posters, focusing on the shared unique nature of their design creation in being non-commercial, abstract, conceptual, and reflecting on global issues and subjects.
",info_jftoronto@jpf.go.jp,2025-12-20T11:30:00-05:00,2025-12-20T11:30:00-05:00,,,,Hiroshima Appeals: A Poster Exhibition of Global Messages,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-26T11:30:00-04:00,Approved,,416-966-1600,NA,,https://tr.jpf.go.jp/event/hiroshima-appeals-a-poster-exhibition-of-global-messages/,https://www.facebook.com/JFToronto,No,Yes,d4a2e148-bce1-4e24-b73f-a57005227ee7,jftoronto,NA,NA,,Yes,"In commemoration of the 80th anniversary of the end of World War II and the atomic bombings of Hiroshima and Nagasaki. 
",Hiroshima Appeals: A Poster Exhibition of Global Messages,885952f6-70c5-4ea9-ac49-a6031385f3d6,NA,NA,NA,https://www.eventbrite.ca/e/hiroshima-appeals-a-poster-exhibition-of-global-messages-tickets-1431847577649?aff=ebdsshcopyurl&utm-campaign=social&utm-content=attendeeshare&utm-medium=discovery&utm-term=listing&utm-source=cp,JFToronto
2025-07-28T16:02:58.868-04:00,2025-07-28T16:02:58.868-04:00,c3api_config,,Yes,2025-12-12T11:30:00-05:00,2025-12-12,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"In commemoration of the 80th anniversary of the end of World War II and the atomic bombings of Hiroshima and Nagasaki. 

The series consists of 29 posters, headed by KAMEKURA Yūsaku’s masterpiece “Burning Butterflies” 1983, continued with an unbroken sequence of works of high artistic excellence. 

In addition, 49 posters will be displayed with global messages from our collection, and Toronto’s poster collection accompany the Hiroshima Appeals posters, focusing on the shared unique nature of their design creation in being non-commercial, abstract, conceptual, and reflecting on global issues and subjects.
",info_jftoronto@jpf.go.jp,2025-12-20T11:30:00-05:00,2025-12-20T11:30:00-05:00,,,,Hiroshima Appeals: A Poster Exhibition of Global Messages,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-26T11:30:00-04:00,Approved,,416-966-1600,NA,,https://tr.jpf.go.jp/event/hiroshima-appeals-a-poster-exhibition-of-global-messages/,https://www.facebook.com/JFToronto,No,Yes,568fb8ad-60af-4c14-aee4-de5b7d69ee8f,jftoronto,NA,NA,,Yes,"In commemoration of the 80th anniversary of the end of World War II and the atomic bombings of Hiroshima and Nagasaki. 
",Hiroshima Appeals: A Poster Exhibition of Global Messages,885952f6-70c5-4ea9-ac49-a6031385f3d6,NA,NA,NA,https://www.eventbrite.ca/e/hiroshima-appeals-a-poster-exhibition-of-global-messages-tickets-1431847577649?aff=ebdsshcopyurl&utm-campaign=social&utm-content=attendeeshare&utm-medium=discovery&utm-term=listing&utm-source=cp,JFToronto
2025-09-25T11:01:31.492-04:00,2025-09-25T11:01:31.492-04:00,c3api_config,,No,2025-10-31T22:00:00-04:00,2025-10-31,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"The must-see event of the Halloween season is back! From the creators of the sold-out sensation, Tales of the Grotesque (2023 - 2024), comes a new anthology of gothic horror. Experience what critics call a “devilish delight!” With fresh characters, familiar tales, and unique terrors, we bring literature’s most depraved characters to life… and death.

After a lady of the night is murdered, a mad doctor strikes a pact with the Devil to raise her from the dead. But when he comes face-to-face with her killer at a masquerade, all hell breaks loose. Descend into madness with Victor Frankenstein, Henry Jekyll, and Dorian Gray as they discover the consequences of playing God and the monstrous repercussions when the Devil comes to collect. 

An immersive horror opera set within the oldest surviving building from the Town of York, we invite you to explore Victorian Toronto through the eyes of history’s most disturbed authors, though it might just cost your soul. ",info@campbellhousemuseum.ca,2025-11-02T19:30:00-05:00,2025-11-02T21:30:00-05:00,,,,Tales of the Damned ,NA,NA,NA,50.00,38.00,NA,NA,NA,NA,2025-10-15T19:30:00-04:00,Approved,,(416) 597-0227,NA,,https://www.whitemillstheatreco.com/upcoming-events-1,https://www.facebook.com/whitemillstheatreco,No,No,722398d7-cb21-4f68-abb1-1c7b274c28e7,whitemillsto,NA,NA,,Yes,"The must-see event of the Halloween season is back! From the creators of the sold-out sensation, Tales of the Grotesque ",Tales of the Damned ,8a31b80f-ab02-4f76-b834-a8be33a43e6b,NA,NA,NA,https://www.whitemillstheatreco.com/upcoming-events-1,NA
2025-09-30T13:35:38.49-04:00,2025-09-30T13:35:38.49-04:00,c3api_config,,Yes,2025-11-07T10:00:00-05:00,2025-11-07,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"This family-friendly exhibition invites you to uncover fresh perspectives, groundbreaking research and the astounding diversity of this ancient group of fishes.

Visitors will delve into the anatomy, behaviour, and history of sharks, from familiar favourites like tiger sharks and great whites to lesser-known species like the dwarf lanternshark—a tiny, light-producing marvel small enough to hold in your hand.

Through dozens of interactives and life-sized models, including a life-size head of the huge extinct Megalodon, join us for a unique look at these magnificent creatures, their habitats, hunting techniques, and the conservation threats that they face.",info@rom.on.ca,2025-12-24T10:00:00-05:00,2025-12-24T17:30:00-05:00,,,,Sharks at ROM,NA,NA,NA,40.00,21.00,NA,NA,NA,NA,2025-10-11T10:00:00-04:00,Approved,,4165868000,NA,,https://www.rom.on.ca/whats-on/exhibitions/sharks?utm_source=attractionsontario&utm_medium=listing&utm_campaign=sharks&utm_content=tourism,http://www.facebook.com/royalontariomuseum,No,No,ce95ce80-72b9-44e0-ae41-3c6d47b2c403,romtoronto,NA,NA,,No,"This family-friendly exhibition invites you to uncover fresh perspectives, groundbreaking research and the astounding di",Sharks at ROM,08d92ada-9a43-46ee-84fe-136bfb8c1152,info@rom.on.ca,4165868000,NA,https://www.rom.on.ca/whats-on/exhibitions/sharks?utm_source=cityoftoronto&utm_medium=listing&utm_campaign=sharks&utm_content=tourism,romtoronto
2025-09-30T13:35:38.668-04:00,2025-09-30T13:35:38.668-04:00,c3api_config,,Yes,2025-11-08T10:00:00-05:00,2025-11-08,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"This family-friendly exhibition invites you to uncover fresh perspectives, groundbreaking research and the astounding diversity of this ancient group of fishes.

Visitors will delve into the anatomy, behaviour, and history of sharks, from familiar favourites like tiger sharks and great whites to lesser-known species like the dwarf lanternshark—a tiny, light-producing marvel small enough to hold in your hand.

Through dozens of interactives and life-sized models, including a life-size head of the huge extinct Megalodon, join us for a unique look at these magnificent creatures, their habitats, hunting techniques, and the conservation threats that they face.",info@rom.on.ca,2025-12-24T10:00:00-05:00,2025-12-24T17:30:00-05:00,,,,Sharks at ROM,NA,NA,NA,40.00,21.00,NA,NA,NA,NA,2025-10-11T10:00:00-04:00,Approved,,4165868000,NA,,https://www.rom.on.ca/whats-on/exhibitions/sharks?utm_source=attractionsontario&utm_medium=listing&utm_campaign=sharks&utm_content=tourism,http://www.facebook.com/royalontariomuseum,No,No,0960db2e-145d-4cab-a833-6f2bf12cadb1,romtoronto,NA,NA,,No,"This family-friendly exhibition invites you to uncover fresh perspectives, groundbreaking research and the astounding di",Sharks at ROM,08d92ada-9a43-46ee-84fe-136bfb8c1152,info@rom.on.ca,4165868000,NA,https://www.rom.on.ca/whats-on/exhibitions/sharks?utm_source=cityoftoronto&utm_medium=listing&utm_campaign=sharks&utm_content=tourism,romtoronto
2025-09-30T13:35:38.83-04:00,2025-09-30T13:35:38.83-04:00,c3api_config,,Yes,2025-11-09T10:00:00-05:00,2025-11-09,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"This family-friendly exhibition invites you to uncover fresh perspectives, groundbreaking research and the astounding diversity of this ancient group of fishes.

Visitors will delve into the anatomy, behaviour, and history of sharks, from familiar favourites like tiger sharks and great whites to lesser-known species like the dwarf lanternshark—a tiny, light-producing marvel small enough to hold in your hand.

Through dozens of interactives and life-sized models, including a life-size head of the huge extinct Megalodon, join us for a unique look at these magnificent creatures, their habitats, hunting techniques, and the conservation threats that they face.",info@rom.on.ca,2025-12-24T10:00:00-05:00,2025-12-24T17:30:00-05:00,,,,Sharks at ROM,NA,NA,NA,40.00,21.00,NA,NA,NA,NA,2025-10-11T10:00:00-04:00,Approved,,4165868000,NA,,https://www.rom.on.ca/whats-on/exhibitions/sharks?utm_source=attractionsontario&utm_medium=listing&utm_campaign=sharks&utm_content=tourism,http://www.facebook.com/royalontariomuseum,No,No,7b9fb862-4b80-4710-8be4-2b631fff09a3,romtoronto,NA,NA,,No,"This family-friendly exhibition invites you to uncover fresh perspectives, groundbreaking research and the astounding di",Sharks at ROM,08d92ada-9a43-46ee-84fe-136bfb8c1152,info@rom.on.ca,4165868000,NA,https://www.rom.on.ca/whats-on/exhibitions/sharks?utm_source=cityoftoronto&utm_medium=listing&utm_campaign=sharks&utm_content=tourism,romtoronto
2025-09-30T13:35:39.293-04:00,2025-09-30T13:35:39.293-04:00,c3api_config,,Yes,2025-11-12T10:00:00-05:00,2025-11-12,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"This family-friendly exhibition invites you to uncover fresh perspectives, groundbreaking research and the astounding diversity of this ancient group of fishes.

Visitors will delve into the anatomy, behaviour, and history of sharks, from familiar favourites like tiger sharks and great whites to lesser-known species like the dwarf lanternshark—a tiny, light-producing marvel small enough to hold in your hand.

Through dozens of interactives and life-sized models, including a life-size head of the huge extinct Megalodon, join us for a unique look at these magnificent creatures, their habitats, hunting techniques, and the conservation threats that they face.",info@rom.on.ca,2025-12-24T10:00:00-05:00,2025-12-24T17:30:00-05:00,,,,Sharks at ROM,NA,NA,NA,40.00,21.00,NA,NA,NA,NA,2025-10-11T10:00:00-04:00,Approved,,4165868000,NA,,https://www.rom.on.ca/whats-on/exhibitions/sharks?utm_source=attractionsontario&utm_medium=listing&utm_campaign=sharks&utm_content=tourism,http://www.facebook.com/royalontariomuseum,No,No,a276b1e0-49ab-4e2a-b800-1cd4f1b84f03,romtoronto,NA,NA,,No,"This family-friendly exhibition invites you to uncover fresh perspectives, groundbreaking research and the astounding di",Sharks at ROM,08d92ada-9a43-46ee-84fe-136bfb8c1152,info@rom.on.ca,4165868000,NA,https://www.rom.on.ca/whats-on/exhibitions/sharks?utm_source=cityoftoronto&utm_medium=listing&utm_campaign=sharks&utm_content=tourism,romtoronto
